,status_id,std_sentiment,comment_count,replies,student,learn,year,school,father,daughter,husband,age,college,young,chance,lesson,skill,teacher,program,achieve,degree,education,educator,key,complete,graduate,teach,opportunity,need,world,help,change,fight,core,ability,grow,better,accomplish,succeed,travel,accept,seek,desire,forgiveness,fate,care,people,war,kill,bad,america,issue,blame,action,fact,government,hurt,fix,victim,murder,treat,negative,innocent,poverty,trouble,politician,tired,trauma,poor,pay,rich,price,kid,child,marriage,teacher.1,parent,dad,raise,wife,mom,father.1,mother,father.2,brother,sister,son,daughter.1,work,hard,employee,manager,god,church,bible,right,hope,amazing,soul,grace,union,bless,jesus,religion,doctor,health,mental,illness,tumor,nurse,surgery,cancer,medication,disease,median_sentiment
266,102099916530784_1275579099182854,0.321196824913,4688,1172,1,26,130,13,15,8,10,137,3,292,10,3,0,3,0,0,2,5,0,3,11,1,7,8,129,92,289,36,99,6,10,44,80,0,1,0,28,47,9,4,0,50,412,4,9,59,6,16,202,6,94,1,72,1,212,1,5,10,85,7,6,0,0,130,69,3,4,1,117,873,3,3,4,5,2,4,10,15,22,15,39,5,15,8,48,86,0,1,143,2,5,119,441,48,62,6,0,77,18,6,3,8,20,3,0,1,1,0,0,6,0.0
267,102099916530784_1276340722440025,0.366791594369,3055,673,5,49,38,101,50,28,84,11,52,15,6,36,3,23,3,14,12,120,0,8,2,15,65,13,100,55,89,17,11,0,10,30,129,2,15,1,6,0,4,0,0,45,179,2,6,15,40,10,1,4,17,6,9,2,1,0,3,6,0,20,3,0,11,0,31,80,25,6,16,22,0,23,112,102,21,8,223,50,99,50,9,5,13,28,460,343,8,5,79,1,1,83,102,80,1,1,1,76,1,0,4,30,0,1,0,1,0,0,0,3,0.178392057433
268,102099916530784_1277029429037821,0.29897521566,1153,252,2,78,9,9,61,17,4,5,4,8,10,13,0,4,0,1,0,2,0,3,2,0,11,3,44,22,16,49,2,1,2,16,174,0,1,0,2,1,2,7,0,16,52,3,1,34,0,5,0,3,25,0,9,2,0,0,4,4,2,1,3,0,2,1,4,5,1,0,55,65,1,4,96,120,15,1,32,61,11,61,72,4,97,17,33,88,0,0,15,0,0,50,23,9,1,3,0,14,0,0,1,2,1,0,0,1,0,2,0,0,0.113541666667
269,102099916530784_1277647228976041,0.249578310045,28489,8862,211,157,336,712,21,98,126,40,56,253,39,7,14,39,125,21,86,193,3,24,52,46,67,31,1245,447,670,869,58,10,33,32,983,13,16,6,35,31,20,3,3,1471,2364,25,69,239,63,91,32,17,102,75,38,49,6,0,170,52,2,3,15,1,145,31,79,266,17,35,26,62,8,39,9,45,14,40,58,21,60,21,76,31,88,98,2244,602,12,7,435,3,2,580,540,154,98,37,26,222,43,1,1062,692,178,54,3,416,114,38,16,40,0.0
270,102099916530784_1279105475496883,0.33886617731,11231,2929,1,47,22,3,3,9,10,96,3,46,7,17,0,1,0,1,0,0,0,12,5,1,3,2,263,430,24,32,2,1,5,177,92,0,0,4,5,6,1,0,0,15,511,3,0,29,5,1,1,5,4,0,7,2,1,0,3,9,0,0,0,0,7,0,4,5,3,3,4,12,0,1,0,2,0,3,38,3,14,3,1,22,5,9,38,17,0,2,98,1,0,179,188,112,160,26,0,119,4,1,1,9,10,5,0,3,0,1,0,2,0.104166666667
271,102099916530784_1279881048752659,0.243721330342,7295,2771,4,39,169,56,7,41,83,102,48,64,21,8,0,2,4,1,2,1,0,7,3,1,14,9,264,116,65,188,2,6,10,111,114,0,1,26,24,11,9,0,0,76,942,0,6,62,8,8,8,3,43,1,12,7,3,2,11,0,3,1,4,0,27,0,12,18,11,4,147,144,24,2,133,21,11,45,97,7,31,7,29,12,38,41,170,260,0,0,32,12,1,148,101,22,5,12,1,6,9,1,2,13,1,10,0,2,2,1,0,1,0.0
272,102099916530784_1280568135350617,0.349845622386,28625,5147,5,171,98,58,261,77,12,112,27,246,19,219,9,11,8,1,1,33,2,4,4,2,864,3,404,143,113,31,1,0,4,44,174,0,1,3,1,1,2,0,3,26,242,2,1,59,5,1,2,5,10,8,6,1,1,0,5,10,2,8,6,0,3,0,39,41,37,16,385,255,0,11,162,444,113,52,143,261,25,261,10,10,107,77,113,33,0,3,133,14,3,761,107,621,32,25,3,123,10,1,1,2,7,1,0,0,1,1,0,1,0.0
273,102099916530784_1281263735281057,0.298250350918,1454,377,4,34,10,37,14,2,3,23,8,128,9,2,3,4,0,4,0,11,0,2,0,2,12,4,59,48,49,41,52,0,5,15,67,2,5,2,3,3,5,0,1,14,143,3,1,39,6,2,11,2,15,1,1,5,7,0,0,8,1,5,27,0,0,0,19,5,4,1,40,13,1,4,3,7,3,1,88,14,35,14,20,1,9,2,24,58,0,0,33,2,0,61,70,10,5,5,0,18,4,0,3,3,2,1,0,0,0,2,0,0,0.02875
274,102099916530784_1281277301946367,0.339934286481,664,186,0,3,3,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,17,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,17,0,0,5,4,0,0,1,0,1,0,2,0,0,0,0,0,2,0,0,1,0,0,1,0,0,2,2,0,0,0,5,0,1,2,0,0,0,1,0,0,1,6,1,0,0,1,0,0,7,1,5,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0
275,102099916530784_1282210141853083,0.354461710965,6340,923,1,8,62,27,15,53,11,19,19,50,4,4,0,1,0,1,3,12,0,0,4,11,5,4,66,104,16,9,0,1,0,30,40,0,0,5,2,0,0,0,0,26,134,2,2,10,10,0,5,1,10,0,3,1,0,0,1,0,0,1,0,0,0,0,5,5,3,1,8,14,1,1,3,19,14,2,127,15,74,15,6,7,12,53,34,54,0,0,175,5,1,65,105,242,65,12,0,189,2,0,1,1,0,3,0,1,0,11,0,0,0.4
276,102099916530784_1282968868443877,0.331123944622,10216,3137,5,30,196,64,35,172,210,134,28,86,104,3,1,12,42,3,9,31,4,7,31,2,14,40,785,221,320,185,130,4,13,50,263,2,13,6,21,4,19,1,13,1151,1187,3,15,105,129,93,11,7,61,165,25,42,2,4,17,18,16,14,17,3,5,34,91,71,20,20,140,1326,9,12,354,52,40,26,204,35,215,35,58,94,163,172,259,298,3,3,282,11,0,318,353,180,22,11,0,276,2,7,9,38,27,4,0,6,0,5,4,1,0.0
277,102099916530784_1283813478359416,0.299705323666,19910,3193,1,130,50,6,996,452,422,32,3,29,189,25,2,1,6,6,2,3,0,10,26,0,18,36,1285,287,998,203,45,10,16,20,477,2,2,8,165,68,9,211,10,260,908,1,36,338,16,8,169,7,51,3,152,34,19,0,19,7,3,1,6,1,9,16,207,88,7,41,16,279,39,1,122,427,12,891,131,996,278,996,115,158,85,452,111,499,2,0,1246,22,11,358,1390,77,229,119,0,519,222,6,5,38,74,70,2,5,1,80,8,22,0.0
278,102099916530784_1284377624969668,0.327831476162,3867,864,10,107,76,193,2,32,1,88,75,64,1,6,0,60,5,0,8,40,2,6,3,9,34,1,65,45,9,24,3,8,2,16,34,0,3,0,0,2,2,0,0,4,43,0,1,13,5,2,2,3,4,2,5,2,0,0,3,5,2,0,2,0,1,0,11,6,1,2,129,116,0,60,4,5,1,0,5,2,1,2,1,37,24,32,538,18,0,0,15,1,0,60,44,16,5,12,0,21,2,0,0,1,1,1,0,0,0,0,0,0,0.0
279,102099916530784_1285010711573026,0.263432773488,7583,1259,11,73,60,103,11,19,16,61,60,56,16,14,3,9,6,26,13,26,1,14,8,11,13,13,369,245,152,234,54,6,19,30,132,24,37,4,21,15,11,2,0,26,393,3,7,49,2,10,6,17,32,2,4,4,4,0,8,119,0,0,3,0,15,0,2,15,7,1,7,12,6,9,1,7,2,3,11,11,4,11,3,61,12,19,169,151,0,3,159,8,1,300,187,43,36,12,1,39,20,1,4,12,7,2,1,3,1,4,0,0,0.0
280,102099916530784_1285787564828674,0.360671340672,2953,484,0,9,8,2,3,9,5,29,1,34,2,8,0,1,1,1,0,0,0,3,4,0,0,3,19,66,6,3,0,2,4,10,30,0,0,1,5,2,0,0,0,5,85,0,0,8,1,1,0,2,2,0,0,0,0,0,2,2,0,0,0,0,1,0,2,1,6,0,2,7,0,1,0,10,0,1,3,3,2,3,2,1,6,9,120,6,0,0,32,1,0,19,27,80,43,6,2,27,0,0,0,0,0,2,0,0,0,2,0,0,0.1
281,102099916530784_1285984258142338,0.31680179343,2149,772,0,2,8,4,5,1,49,8,4,3,10,0,0,0,0,0,0,0,0,1,0,0,0,3,15,11,7,3,1,0,0,5,16,0,0,0,1,0,0,0,9,5,64,0,6,13,0,0,0,1,5,0,2,0,1,0,0,6,3,0,1,0,0,0,3,1,0,1,1,1,1,0,1,3,1,15,6,5,5,5,9,4,1,1,5,14,0,0,6,2,0,23,43,8,2,8,0,4,1,0,0,0,0,1,0,0,0,1,0,0,0.0
282,102099916530784_1286499348090829,0.318897925431,4838,1125,0,34,12,12,14,1,11,9,9,60,54,29,0,3,0,14,4,9,1,8,1,2,18,14,78,68,101,57,68,3,9,17,149,6,19,7,8,3,9,4,2,30,225,7,10,83,10,1,5,2,14,1,14,2,9,1,3,9,0,13,7,1,4,1,10,14,10,3,6,14,0,3,3,19,3,2,156,14,71,14,52,3,37,1,119,172,0,1,168,1,0,223,235,78,24,9,1,107,15,2,4,5,3,1,0,1,1,15,0,3,0.0833333333333
283,102099916530784_1287476784659752,0.352992156376,3169,830,6,16,19,4,1,9,8,2,4,9,12,1,0,2,2,2,0,1,0,1,1,0,0,2,90,33,15,8,0,0,1,3,44,1,7,2,5,0,1,0,1,5,96,1,0,26,1,0,0,1,6,0,0,0,0,0,2,5,0,0,0,0,1,0,1,0,0,0,8,7,2,2,1,10,0,1,6,1,2,1,0,6,2,9,116,16,2,1,8,1,0,43,26,23,4,4,0,2,0,0,0,2,1,0,0,0,0,1,0,0,0.166666666667
284,102099916530784_1287921497948614,0.315732971297,3356,938,1,43,19,10,3,4,8,1,7,13,4,31,1,0,3,3,6,3,0,4,3,0,6,10,104,135,66,38,36,1,0,4,65,0,19,3,3,4,3,0,0,36,454,1,6,29,56,9,0,2,5,13,5,1,0,0,12,4,0,3,4,0,3,0,10,30,19,29,1,5,2,0,0,4,7,1,3,3,3,3,19,2,10,4,69,76,2,0,28,2,0,69,75,14,12,6,1,8,3,3,0,6,0,0,0,0,0,2,0,0,0.0
285,102099916530784_1288132657927498,0.30386478039,12665,3898,20,25,19,121,29,66,25,17,3,56,2,2,6,12,0,2,13,2,0,21,2,0,6,1,72,18,25,16,6,0,2,8,35,0,26,0,2,0,2,0,0,5,70,3,7,21,3,0,0,1,7,2,2,1,0,3,0,1,9,0,3,13,2,0,13,8,4,5,122,51,12,12,7,126,2,16,26,29,8,29,9,12,17,66,46,17,0,1,59,0,0,252,68,26,9,19,1,34,5,0,11,0,1,2,0,1,0,8,0,0,0.0
286,102099916530784_1288781524529278,0.321751908705,1774,423,8,7,8,10,9,4,7,12,4,20,5,0,0,1,1,2,5,9,0,3,0,1,4,2,27,26,69,16,25,5,2,5,38,0,8,0,5,0,0,2,0,13,129,4,4,28,1,3,1,0,1,0,5,7,0,1,2,24,3,2,1,0,2,3,11,6,3,1,3,8,3,1,6,11,0,3,4,9,16,9,56,16,20,4,35,72,0,2,103,2,1,40,109,24,6,7,0,68,4,1,0,10,11,13,0,0,0,7,2,16,0.117803030303
287,102099916530784_1291490207591743,0.24429090917,100632,42711,29,15,124,38,1,6,12,271,23,115,10,0,5,1,0,2,2,0,0,20,10,1,2,3,478,73,59,71,2,7,0,109,230,2,28,20,8,1,1,1,3,25,1039,9,9,75,3,0,3,0,33,0,9,13,0,0,2,17,2,0,3,0,2,2,6,8,23,42,13,1,2,1,3,4,1,5,35,1,13,1,0,27,20,6,86,61,0,0,493,7,0,931,355,171,55,234,0,14,32,0,1,4,4,0,0,1,2,0,1,1,0.0
288,102099916530784_1292556717485092,0.334875673626,3483,636,0,7,15,3,0,36,3,14,3,65,4,0,0,2,0,3,0,0,0,5,1,0,5,1,83,129,11,15,0,0,0,18,18,0,1,5,2,0,2,0,0,3,84,2,0,6,1,0,0,0,5,1,0,0,1,0,1,5,8,0,0,0,0,0,2,5,0,1,133,61,0,2,3,1,0,1,4,0,2,0,2,21,15,36,5,3,0,0,16,0,0,49,58,31,18,3,0,14,1,4,0,0,0,1,0,0,0,1,0,2,0.0
289,102099916530784_1293047954102635,0.251912585087,3393,1175,9,96,38,39,11,12,21,15,25,23,9,2,0,6,6,4,3,19,0,7,5,0,12,11,107,77,98,18,7,1,6,9,70,4,4,13,6,24,3,1,0,24,480,3,0,19,111,5,8,5,29,10,4,2,2,0,3,8,5,2,4,0,3,1,6,16,5,2,5,14,1,6,3,25,4,10,25,11,21,11,8,8,11,12,75,77,1,0,23,261,1,50,39,14,3,16,0,13,9,24,0,7,2,1,0,0,0,2,0,0,0.0
290,102099916530784_1294406323966798,0.292791059316,1828,610,1,3,18,2,29,5,7,3,5,11,6,4,0,1,3,1,1,1,0,1,3,0,1,0,34,13,77,14,7,4,2,2,28,0,1,0,0,3,3,3,0,18,130,3,3,39,3,8,6,0,7,3,14,5,2,0,4,5,2,1,0,0,2,6,10,9,8,0,4,1,3,1,2,30,1,3,8,29,14,29,13,4,5,5,31,22,2,0,26,4,0,31,61,5,6,2,1,14,2,3,0,12,11,10,0,2,0,1,0,23,0.0
291,102099916530784_1296449533762477,0.358657917281,5922,1494,3,5,91,47,129,345,35,21,10,25,5,0,0,1,0,0,0,1,0,2,1,4,1,3,23,45,11,5,1,1,1,7,29,1,0,1,1,1,0,0,0,10,36,1,4,16,8,1,0,0,10,0,2,0,4,0,4,0,0,0,0,0,2,0,32,5,2,1,19,20,3,1,21,1741,3,3,129,129,22,129,31,47,36,345,24,4,0,0,27,3,0,96,71,54,2,7,0,45,1,0,0,1,0,1,0,0,1,6,0,1,0.125
292,102099916530784_1298589270215170,0.318454493888,6768,1974,8,26,47,16,127,42,73,12,18,14,16,8,0,4,1,3,3,16,1,4,5,2,2,1,117,80,81,48,224,5,1,11,79,0,0,10,3,5,1,5,2,111,656,20,3,44,6,12,8,2,27,2,29,3,3,3,6,7,0,9,4,0,5,2,42,37,17,12,22,94,6,4,71,197,6,22,225,127,185,127,138,154,34,42,122,84,0,1,60,11,3,361,105,39,10,8,0,15,7,1,1,10,19,15,1,16,0,7,2,0,0.0
293,102099916530784_1305431209530976,0.275010461761,19157,6799,13,151,66,52,45,14,12,32,10,36,25,39,5,11,1,15,37,45,1,6,38,0,32,28,448,1685,137,180,108,14,39,31,371,4,4,13,96,15,10,12,18,109,4197,719,245,383,1594,47,197,61,349,572,95,31,54,186,15,68,1088,10,18,6,30,6,87,141,29,70,26,50,1,11,8,27,13,23,10,45,30,45,27,8,42,14,151,153,1,0,166,9,11,1030,239,39,36,10,18,38,60,148,1,11,21,7,3,1,0,15,5,16,0.0
294,102099916530784_1306172246123539,0.321516385801,8066,4145,0,6,5,10,5,3,17,15,4,22,2,3,0,0,124,0,0,6,0,3,2,0,2,2,110,58,29,8,5,0,4,4,60,0,0,1,0,0,1,0,0,19,278,3,4,22,28,3,4,4,17,44,1,1,12,2,1,6,7,10,1,0,3,0,30,54,8,8,1,7,0,0,4,54,6,3,10,5,6,5,71,4,39,3,45,39,0,1,39,1,1,131,60,34,8,3,0,19,6,2,1,8,2,1,0,0,0,2,0,0,0.0
295,102099916530784_1307112709362826,0.271547400039,10206,3144,19,31,43,75,8,11,13,15,15,86,16,8,1,24,5,13,13,20,3,4,5,3,16,15,275,841,243,623,165,4,4,15,223,5,9,3,6,2,12,0,2,122,793,61,12,32,13,11,11,12,14,28,9,11,5,3,7,5,4,9,4,3,24,19,35,26,20,13,4,37,2,24,1,3,12,4,4,8,17,8,17,20,11,11,365,121,0,0,92,2,4,210,232,77,55,13,2,102,19,4,7,54,31,2,0,6,1,3,0,3,0.0
296,102099916530784_1307233699350727,0.273272640046,5508,1726,9,43,40,41,13,7,11,5,6,72,8,2,1,3,4,3,12,68,0,5,3,2,8,10,161,529,129,145,42,5,2,6,126,0,5,13,11,5,2,0,6,91,1020,30,17,70,106,17,37,7,32,127,4,6,5,3,7,4,14,95,4,7,14,0,208,73,207,9,10,12,0,3,0,5,3,19,28,13,58,13,30,8,26,7,81,37,0,1,83,5,5,131,105,15,13,9,3,18,10,5,0,20,0,2,1,1,0,2,2,14,0.0
297,102099916530784_1309084705832293,0.275386883222,5985,2099,2,3,9,2,2,3,56,13,3,11,8,1,0,0,0,0,0,0,0,2,0,0,2,1,95,11,164,2,2,0,0,5,26,0,0,3,5,0,1,0,7,2,52,1,2,11,2,0,0,1,2,0,1,0,0,0,0,0,2,0,0,0,1,0,2,0,1,3,0,0,5,0,1,4,3,10,9,2,2,2,4,2,4,3,6,6,0,0,25,0,0,34,92,19,8,14,0,15,3,1,0,1,0,0,0,0,0,0,0,0,0.0
298,102099916530784_1310555485685215,0.317847844522,7033,2306,1,9,8,7,3,1,4,3,5,4,7,2,0,1,1,0,1,0,0,1,5,1,1,4,109,68,14,6,0,0,2,7,36,1,0,3,7,2,0,0,0,6,234,2,0,16,8,1,2,1,8,3,2,0,0,0,1,0,2,0,2,0,1,0,4,12,4,4,2,3,1,1,0,10,3,0,8,3,0,3,4,1,7,1,134,22,4,6,23,3,0,58,54,44,4,12,0,4,4,0,2,1,1,0,0,0,0,0,0,0,0.0
299,102099916530784_1310702025670561,0.28184159851,3914,1799,7,33,48,40,15,14,48,15,15,11,20,3,0,16,3,0,8,18,0,0,6,1,7,17,113,138,48,41,11,4,2,9,127,1,4,16,8,3,4,0,1,34,693,31,8,34,646,47,26,1,45,40,10,4,2,4,8,5,3,10,3,2,4,1,9,74,12,2,3,22,4,16,4,30,5,5,31,15,27,15,15,9,16,14,134,121,1,1,62,6,0,157,61,22,3,4,12,37,2,6,2,16,1,1,0,1,1,5,0,3,0.0
300,102099916530784_1311406885600075,0.279647558098,5109,1602,4,14,8,11,2,7,4,10,4,24,9,4,2,5,3,1,4,2,0,4,11,1,2,3,86,271,92,63,17,2,7,6,98,1,2,3,13,8,2,4,3,39,405,3,12,70,3,1,4,4,28,1,27,3,3,1,7,68,2,1,2,0,4,0,31,6,5,4,3,8,0,5,2,3,2,4,4,2,6,2,17,4,18,7,32,39,0,0,63,2,5,154,138,11,29,5,0,16,38,4,1,9,28,14,0,1,3,3,2,2,0.0
301,102099916530784_1312479028826194,0.284345463839,5891,2211,4,5,15,4,1,3,9,3,8,23,2,0,0,0,3,0,1,0,0,8,1,1,1,2,100,16,28,6,1,0,2,7,36,0,0,1,2,0,1,0,0,13,141,0,5,26,3,7,1,2,15,1,5,2,0,0,0,5,1,2,3,0,1,0,4,2,0,1,3,5,2,0,2,5,2,2,2,1,6,1,5,1,4,3,120,20,2,0,22,0,1,62,32,15,14,6,0,3,2,2,0,12,2,1,0,3,0,1,0,6,0.0
302,102099916530784_1313038685436895,0.262814952998,3509,1254,3,13,50,20,8,15,29,25,5,20,8,3,2,0,15,1,6,8,0,7,6,0,5,1,241,63,207,20,17,2,6,7,123,0,3,4,9,9,5,0,0,82,581,12,17,79,21,54,66,2,21,33,15,21,6,1,42,12,3,1,2,0,6,12,13,29,11,6,8,16,5,0,6,11,2,9,37,8,48,8,30,12,33,15,118,69,1,2,31,8,1,112,96,22,6,3,6,10,2,1,167,80,42,25,1,11,73,38,150,60,0.0
303,102099916530784_1315590958515001,0.282037655281,6950,3638,5,143,145,91,23,134,20,283,18,665,49,61,4,8,1,4,12,68,1,11,14,1,495,5,670,127,110,82,49,7,21,42,258,0,3,0,38,8,13,5,5,73,719,0,9,185,8,75,229,18,149,1,123,7,231,4,37,13,17,0,14,0,8,26,87,12,1,3,75,142,22,8,31,39,42,15,36,23,62,23,10,24,140,134,57,146,1,3,91,2,1,333,298,45,25,8,0,45,13,0,13,15,13,3,0,2,17,3,0,1,0.0
304,102099916530784_1316331908440906,0.311836712472,9917,1846,1,90,17,5,815,21,7,38,0,31,17,41,0,5,4,2,5,3,0,10,10,0,33,6,150,333,97,58,23,8,46,32,159,1,0,2,16,7,4,171,2,26,586,21,20,87,11,5,23,6,59,1,99,9,23,7,16,11,12,2,2,1,5,42,43,5,3,3,14,288,0,5,71,190,6,5,46,815,114,815,15,15,67,21,33,113,0,0,464,4,4,147,251,396,154,44,2,340,49,4,2,8,13,3,1,1,1,6,0,1,0.0
305,102099916530784_1317166371690793,0.290531084929,9280,3142,2,2,5,2,9,2,119,5,2,15,9,0,4,1,0,0,0,0,0,25,4,0,0,5,45,11,13,5,2,0,0,0,75,0,0,0,0,0,1,0,4,2,41,3,0,9,0,0,0,1,6,1,1,1,0,0,0,1,0,0,1,0,1,0,2,5,3,1,4,4,8,1,0,15,0,16,10,9,30,9,4,1,7,2,24,2,0,1,25,2,1,49,156,20,8,17,0,5,5,1,0,3,0,0,0,1,0,0,0,1,0.0
306,102099916530784_1317879404952823,0.301363138953,1860,582,7,11,7,14,4,11,6,4,3,7,4,1,7,3,2,2,8,1,0,3,1,2,4,3,32,110,9,15,0,0,0,7,25,0,6,1,0,0,3,0,0,0,56,0,1,2,3,1,0,3,1,0,1,0,0,0,2,5,0,0,2,0,0,0,3,5,4,1,4,3,1,3,0,1,0,8,2,4,2,4,8,1,2,11,113,29,0,1,2,0,1,26,27,46,7,3,0,2,1,0,1,1,1,1,0,3,0,1,0,1,0.0
307,102099916530784_1319463868127710,0.26673575475,4333,1131,1,1,7,8,3,8,14,11,0,5,5,0,0,0,0,0,1,0,0,1,3,0,1,3,46,18,10,4,1,0,0,0,24,0,0,1,0,0,0,0,0,8,118,0,0,7,0,1,2,1,6,0,1,1,0,0,2,0,0,0,1,0,2,0,1,3,3,2,5,3,2,0,0,12,1,7,3,3,3,3,3,2,2,8,11,9,0,0,5,2,1,26,25,9,1,6,0,2,0,0,1,1,1,1,0,0,0,6,0,0,0.0
308,102099916530784_1322063627867734,0.290142553057,6774,1537,7,18,43,57,10,39,12,15,15,86,28,6,0,7,8,4,13,15,0,0,9,1,7,5,240,196,135,152,148,5,8,7,82,2,3,3,12,10,1,0,1,75,733,10,9,72,77,40,4,15,34,35,8,33,36,19,5,6,120,4,8,2,5,1,77,32,37,2,12,27,1,7,6,13,1,13,5,10,2,10,15,3,18,39,237,66,1,1,72,3,2,203,137,17,14,9,1,31,8,2,0,14,10,3,0,1,0,4,1,2,0.0
309,102099916530784_1322915857782511,0.288680164428,4458,985,3,32,68,22,11,26,17,24,23,7,9,17,0,5,1,3,0,2,0,2,5,0,24,9,81,146,20,39,3,2,4,9,74,2,3,2,14,4,3,0,0,33,559,2,2,54,7,15,8,9,26,1,7,1,1,0,7,42,0,8,3,2,2,0,8,19,5,3,11,21,4,5,24,5,7,63,2,11,10,11,11,5,12,26,50,51,1,0,29,4,0,144,78,50,14,4,0,14,4,11,1,5,4,0,0,0,0,0,0,1,0.0
310,102099916530784_1323934631013967,0.260137524887,6531,3987,10,281,55,215,41,13,18,33,6,60,23,6,0,18,12,2,6,80,1,7,12,2,30,15,151,372,70,86,67,52,1,20,131,0,5,15,56,7,4,4,5,47,1215,472,82,164,174,23,53,8,152,118,16,5,38,15,10,4,76,14,8,5,12,0,42,17,18,3,22,19,1,18,1,10,3,11,18,41,43,41,25,6,9,13,50,107,0,0,111,65,0,265,141,17,17,1,5,34,2,87,7,3,2,0,0,0,0,12,0,3,0.0
311,102099916530784_1325045234236240,0.329204847164,12760,2439,4,88,128,34,471,277,397,42,13,91,19,25,2,7,3,4,5,1,0,9,8,0,50,11,469,153,70,61,10,7,25,48,450,1,5,6,60,10,6,88,2,146,445,1,9,127,2,17,25,11,80,0,344,0,26,3,42,20,9,1,8,0,6,4,29,21,5,11,65,242,160,7,254,386,33,337,1207,471,2596,471,49,56,149,277,133,375,0,0,399,0,4,459,661,857,102,128,2,443,8,1,2,27,21,3,1,1,0,6,0,3,0.207383357383
312,102099916530784_1325698844170879,0.355900397336,3518,565,5,22,33,37,26,20,40,36,4,16,14,2,0,17,4,2,4,3,0,3,6,0,9,8,99,87,93,25,1,0,5,12,137,1,0,0,40,4,1,0,0,274,1006,0,2,103,2,58,1,5,28,0,27,10,0,2,11,17,0,0,15,0,27,3,7,17,2,1,33,24,1,17,2,37,3,5,22,26,17,26,7,32,29,20,59,139,0,1,76,2,0,393,101,49,61,8,0,31,4,0,18,9,2,0,6,2,92,9,0,12,0.246885822511
313,102099916530784_1327720763968687,0.3014881769,13829,5002,2,32,25,15,31,4,19,40,1,43,7,7,10,5,0,6,5,2,0,4,11,0,8,3,160,499,23,8,5,1,17,23,137,0,0,22,14,2,2,1,0,65,531,4,162,43,17,4,0,2,33,1,17,0,2,6,2,29,0,0,3,1,5,0,14,17,13,4,2,9,21,5,1,38,2,61,10,31,13,31,19,2,26,4,43,32,0,1,55,2,1,166,66,104,5,16,0,6,16,1,1,5,22,10,0,3,0,1,0,1,0.0
314,102099916530784_1328443913896372,0.273715546221,351,125,1,4,2,1,3,1,7,0,0,6,1,0,0,1,0,0,0,1,0,0,0,0,0,1,24,4,41,2,6,0,0,0,5,0,0,0,1,2,0,0,1,1,56,36,0,0,2,2,0,0,2,4,2,0,1,0,0,1,2,1,0,0,0,17,1,0,1,0,0,3,0,1,0,0,5,3,1,3,0,3,1,2,1,1,11,5,0,0,4,0,0,5,4,8,3,0,0,2,0,0,0,1,6,6,0,1,0,0,0,0,0.0
315,102099916530784_1328445937229503,0.268253257596,5085,1539,5,55,34,21,29,25,71,11,10,52,21,4,0,6,5,1,6,16,0,4,9,2,7,12,324,174,232,51,81,1,4,5,89,2,0,3,12,18,3,5,0,68,764,608,67,33,85,17,39,12,63,70,20,5,7,14,11,25,58,4,2,3,8,33,20,22,18,12,2,24,8,6,5,40,20,41,19,29,24,29,38,12,38,25,104,65,0,0,68,3,2,123,171,64,28,9,5,49,2,5,3,35,26,3,0,1,1,13,2,1,0.0
316,102099916530784_1328570737217023,0.288147830841,1851,580,2,8,12,10,61,5,10,4,19,26,7,0,0,1,0,0,7,5,0,1,6,3,3,0,48,34,17,11,4,0,0,0,14,1,0,0,2,3,2,0,0,9,90,52,11,27,3,0,2,2,3,3,1,0,1,0,3,2,3,0,0,0,1,1,7,3,1,2,21,13,0,1,17,65,2,0,7,61,6,61,8,2,21,5,19,11,4,1,14,0,0,31,104,17,13,1,0,13,1,1,1,3,4,1,0,1,0,0,0,0,0.0
317,102099916530784_1328636300543800,0.290040206394,1040,403,3,5,18,3,101,8,11,7,10,18,4,1,0,2,0,1,0,0,0,0,2,1,1,1,26,24,12,5,10,1,1,1,10,0,0,0,2,1,0,0,0,11,80,86,11,6,6,2,1,2,11,6,4,0,0,3,4,6,2,0,0,0,0,3,3,2,2,0,4,12,0,2,10,84,1,3,2,101,8,101,7,8,86,8,19,16,0,0,15,0,0,33,25,14,5,0,0,12,1,2,2,3,3,0,0,0,0,1,0,0,0.0
318,102099916530784_1328668883873875,0.3003144142,2682,870,1,15,15,10,20,6,12,6,3,65,8,2,0,0,1,0,1,5,0,2,3,1,3,2,81,98,60,18,26,2,3,1,49,3,1,0,8,2,1,0,3,25,382,451,30,34,26,2,23,5,23,44,7,2,9,4,2,7,31,0,2,3,2,40,27,8,4,5,7,16,2,0,3,19,3,7,5,20,12,20,13,2,32,6,39,43,0,0,194,0,0,93,123,14,30,4,0,70,17,13,2,6,15,1,0,0,0,2,0,2,0.0
319,102099916530784_1328670400540390,0.319534706704,2409,639,17,21,7,10,26,6,31,4,4,40,5,0,0,0,1,0,0,3,0,0,0,1,1,2,77,128,114,28,27,4,7,7,56,1,0,1,5,7,2,1,0,22,195,280,12,27,10,2,2,3,15,8,17,3,5,3,4,4,13,0,0,0,1,22,15,3,3,3,10,8,0,0,1,23,1,11,5,26,5,26,26,7,25,6,28,45,0,0,116,2,1,48,273,23,102,4,0,75,4,2,2,6,2,1,0,2,0,1,0,0,0.0
